0.06258490566037737, -0.030018867924528306, 4930369.773006926
x  y   Ex  Ey
-1.547798742138364880e-02    -3.001886792452830577e-02    3.261819767328070157e+03    -1.654245332799535245e+06
-1.413207547169810507e-02    -3.001886792452830577e-02    1.006453442915818414e+04    -1.658072928183515556e+06
-1.278616352201257522e-02    -3.001886792452830577e-02    1.543097216753088469e+04    -1.669352455163828097e+06
-1.144025157232704537e-02    -3.001886792452830577e-02    1.418675568659834971e+04    -1.675703370794543996e+06
-1.009433962264150164e-02    -3.001886792452830577e-02    1.860501922529463263e+04    -1.680060715856566327e+06
-8.748427672955971790e-03    -3.001886792452830577e-02    1.645315177560495431e+04    -1.685443213112615282e+06
-7.402515723270441939e-03    -3.001886792452830577e-02    1.734905627032884149e+04    -1.694109737109060632e+06
-6.056603773584898209e-03    -3.001886792452830577e-02    1.975470299163063828e+04    -1.698673488737678854e+06
-4.710691823899368358e-03    -3.001886792452830577e-02    1.583271731202657793e+04    -1.702094168572150869e+06
-3.364779874213838506e-03    -3.001886792452830577e-02    1.189711251300033291e+04    -1.710011160231295275e+06
-2.018867924528294777e-03    -3.001886792452830577e-02    9.442298833949027539e+03    -1.715119500748782651e+06
-6.729559748427649257e-04    -3.001886792452830577e-02    3.356159146462385252e+03    -1.713913414851756068e+06
6.729559748427788035e-04    -3.001886792452830577e-02    -5.899808394300856662e+02    -1.716571481695090653e+06
2.018867924528308655e-03    -3.001886792452830577e-02    -8.983549474329831355e+03    -1.713950023303391179e+06
3.364779874213838506e-03    -3.001886792452830577e-02    -1.110283950257902325e+04    -1.709646925941630267e+06
4.710691823899382236e-03    -3.001886792452830577e-02    -1.548807807410750502e+04    -1.703301425349401543e+06
6.056603773584912087e-03    -3.001886792452830577e-02    -1.905955013783094182e+04    -1.700283955070627620e+06
7.402515723270441939e-03    -3.001886792452830577e-02    -1.977076679223582687e+04    -1.690949823173792101e+06
8.748427672955985668e-03    -3.001886792452830577e-02    -1.654319949972394534e+04    -1.686417703432454029e+06
1.009433962264151552e-02    -3.001886792452830577e-02    -1.860715581772899532e+04    -1.681104114024728304e+06
1.144025157232704537e-02    -3.001886792452830577e-02    -1.429648549264001667e+04    -1.676915475352253066e+06
1.278616352201258910e-02    -3.001886792452830577e-02    -1.565461283047222059e+04    -1.670102378257391043e+06
1.413207547169811895e-02    -3.001886792452830577e-02    -9.192040537710983699e+03    -1.660287188588069985e+06
1.547798742138364880e-02    -3.001886792452830577e-02    -8.374181350662011027e+03    -1.648939876196289668e+06
1.682389937106919253e-02    -3.001886792452830577e-02    -8.374181350662011027e+03    -1.648939876196289668e+06
1.816981132075472238e-02    -3.001886792452830577e-02    -2.759667452775286165e+03    -1.635975584362589987e+06
1.951572327044025223e-02    -3.001886792452830577e-02    1.305588456629703251e+04    -1.625812677820329322e+06
2.086163522012578209e-02    -3.001886792452830577e-02    2.044005861105761142e+04    -1.618260402237678180e+06
2.220754716981131194e-02    -3.001886792452830577e-02    2.066930392504898191e+04    -1.597005642649865476e+06
2.355345911949686954e-02    -3.001886792452830577e-02    3.486793769152298773e+04    -1.597432114236160414e+06
2.489937106918239940e-02    -3.001886792452830577e-02    4.275922041384243494e+04    -1.583587903592760907e+06
2.624528301886792925e-02    -3.001886792452830577e-02    7.071651657347247237e+04    -1.567082179327628808e+06
2.759119496855345910e-02    -3.001886792452830577e-02    9.116348689879001176e+04    -1.521256762836199952e+06
2.893710691823898895e-02    -3.001886792452830577e-02    1.074155232347081328e+05    -1.541373077328441897e+06
3.028301886792454656e-02    -3.001886792452830577e-02    1.430659253981629445e+05    -1.512825451285680756e+06
3.162893081761007641e-02    -3.001886792452830577e-02    1.779343007717365108e+05    -1.455105826635505073e+06
-3.162893081761006253e-02    -2.839622641509434442e-02    -2.249837121972861933e+05    -1.523874342790584778e+06
-3.028301886792451880e-02    -2.839622641509434442e-02    -1.667573335788663535e+05    -1.532384153208937496e+06
-2.893710691823898895e-02    -2.839622641509434442e-02    -1.237527227569265524e+05    -1.551954727746747667e+06
-2.759119496855345910e-02    -2.839622641509434442e-02    -1.105995795261687163e+05    -1.570357529770861613e+06
-2.624528301886791537e-02    -2.839622641509434442e-02    -7.965282707272130938e+04    -1.583956098896576790e+06
-2.489937106918238552e-02    -2.839622641509434442e-02    -6.026472250409486151e+04    -1.583326401410946390e+06
-2.355345911949685567e-02    -2.839622641509434442e-02    -5.144723667655896861e+04    -1.598032615045265062e+06
-2.220754716981131194e-02    -2.839622641509434442e-02    -3.160369297497149455e+04    -1.615346100670526037e+06
-2.086163522012578209e-02    -2.839622641509434442e-02    -2.449193418083040160e+04    -1.636318195011608303e+06
-1.951572327044025223e-02    -2.839622641509434442e-02    -2.449193418083040160e+04    -1.636318195011608303e+06
-1.816981132075470851e-02    -2.839622641509434442e-02    -1.227176101746074164e+04    -1.647759668480883585e+06
-1.682389937106917865e-02    -2.839622641509434442e-02    -1.021376473023951985e+04    -1.655735843483936740e+06
-1.547798742138364880e-02    -2.839622641509434442e-02    -2.993519357120025234e+03    -1.658452153220853768e+06
-1.413207547169810507e-02    -2.839622641509434442e-02    3.736444467436133436e+03    -1.668418362470240565e+06
-1.278616352201257522e-02    -2.839622641509434442e-02    3.736444467436133436e+03    -1.668418362470240565e+06
-1.144025157232704537e-02    -2.839622641509434442e-02    8.411010067277280541e+03    -1.677679303642462939e+06
-1.009433962264150164e-02    -2.839622641509434442e-02    7.511333640838020074e+03    -1.682802642222540686e+06
-8.748427672955971790e-03    -2.839622641509434442e-02    1.113521181046940364e+04    -1.686209206630670698e+06
-7.402515723270441939e-03    -2.839622641509434442e-02    1.218492981464563672e+04    -1.693905352187787881e+06
-6.056603773584898209e-03    -2.839622641509434442e-02    9.871725010299824135e+03    -1.697120080303999828e+06
-4.710691823899368358e-03    -2.839622641509434442e-02    1.111386578637896309e+04    -1.700745145059744827e+06
-3.364779874213838506e-03    -2.839622641509434442e-02    7.752488649844999600e+03    -1.706311868123319000e+06
-2.018867924528294777e-03    -2.839622641509434442e-02    4.397569301356245887e+03    -1.706901551014582627e+06
-6.729559748427649257e-04    -2.839622641509434442e-02    2.456053477024936001e+03    -1.709394757225532085e+06
6.729559748427788035e-04    -2.839622641509434442e-02    -3.239277581076449223e+03    -1.709158230027295649e+06
2.018867924528308655e-03    -2.839622641509434442e-02    -4.854305439998147449e+03    -1.706310447081768652e+06
3.364779874213838506e-03    -2.839622641509434442e-02    -7.972000015503370378e+03    -1.705890347565105185e+06
4.710691823899382236e-03    -2.839622641509434442e-02    -1.156708531453193427e+04    -1.701290325962734642e+06
6.056603773584912087e-03    -2.839622641509434442e-02    -1.039899990382796568e+04    -1.697943847683545901e+06
7.402515723270441939e-03    -2.839622641509434442e-02    -1.225059960246120500e+04    -1.694999683890475892e+06
8.748427672955985668e-03    -2.839622641509434442e-02    -1.138158320004540110e+04    -1.687301710816133767e+06
1.009433962264151552e-02    -2.839622641509434442e-02    -7.963533388410852240e+03    -1.683983154822530225e+06
1.144025157232704537e-02    -2.839622641509434442e-02    -8.814479363000415105e+03    -1.678910508766375482e+06
1.278616352201258910e-02    -2.839622641509434442e-02    -4.117318946822279031e+03    -1.670191832622596063e+06
1.413207547169811895e-02    -2.839622641509434442e-02    1.557252526385323790e+03    -1.667503517635992961e+06
1.547798742138364880e-02    -2.839622641509434442e-02    2.731813212342001862e+03    -1.661417265933797928e+06
1.682389937106919253e-02    -2.839622641509434442e-02    4.889490950558252734e+03    -1.647997983855553670e+06
1.816981132075472238e-02    -2.839622641509434442e-02    4.889490950558252734e+03    -1.647997983855553670e+06
1.951572327044025223e-02    -2.839622641509434442e-02    2.058484107957654123e+04    -1.640187262507221894e+06
2.086163522012578209e-02    -2.839622641509434442e-02    2.988940155103392317e+04    -1.619436080911257071e+06
2.220754716981131194e-02    -2.839622641509434442e-02    3.928867659745873243e+04    -1.609805302925070515e+06
2.355345911949686954e-02    -2.839622641509434442e-02    4.894352870331457962e+04    -1.615831939265638357e+06
2.489937106918239940e-02    -2.839622641509434442e-02    6.846263563192110450e+04    -1.600903977852626937e+06
2.624528301886792925e-02    -2.839622641509434442e-02    8.852481595583230956e+04    -1.571467598210182041e+06
2.759119496855345910e-02    -2.839622641509434442e-02    1.034418073408605560e+05    -1.562636697656165808e+06
2.893710691823898895e-02    -2.839622641509434442e-02    1.428349414168072108e+05    -1.555651317387239309e+06
3.028301886792454656e-02    -2.839622641509434442e-02    1.805741029194493312e+05    -1.539197086732749594e+06
3.162893081761007641e-02    -2.839622641509434442e-02    2.317591029742471583e+05    -1.526945857822865015e+06
-3.162893081761006253e-02    -2.677358490566038307e-02    -2.250705675547737337e+05    -1.591541796148805879e+06
-3.028301886792451880e-02    -2.677358490566038307e-02    -1.772825638151655730e+05    -1.590784195896706311e+06
-2.893710691823898895e-02    -2.677358490566038307e-02    -1.372916036105980456e+05    -1.596581276863695122e+06
-2.759119496855345910e-02    -2.677358490566038307e-02    -1.172919215979601722e+05    -1.589959209092923440e+06
-2.624528301886791537e-02    -2.677358490566038307e-02    -1.036024819428541959e+05    -1.604107241286418168e+06
-2.489937106918238552e-02    -2.677358490566038307e-02    -7.561658215222349099e+04    -1.612974938731609611e+06
-2.355345911949685567e-02    -2.677358490566038307e-02    -5.283135540628003218e+04    -1.623645492544206558e+06
-2.220754716981131194e-02    -2.677358490566038307e-02    -5.283135540628003218e+04    -1.623645492544206558e+06
-2.086163522012578209e-02    -2.677358490566038307e-02    -3.511105162133891281e+04    -1.634727291967820143e+06
-1.951572327044025223e-02    -2.677358490566038307e-02    -2.647446705278615991e+04    -1.652244950865039369e+06
-1.816981132075470851e-02    -2.677358490566038307e-02    -2.647446705278615991e+04    -1.652244950865039369e+06
-1.682389937106917865e-02    -2.677358490566038307e-02    -1.548901731795173873e+04    -1.660966192648322321e+06
-1.547798742138364880e-02    -2.677358490566038307e-02    -1.329892567156649784e+04    -1.667638142678303644e+06
-1.413207547169810507e-02    -2.677358490566038307e-02    -7.199658830133571428e+03    -1.669370503625883954e+06
-1.278616352201257522e-02    -2.677358490566038307e-02    -1.108756806942737512e+03    -1.677263018689539051e+06
-1.144025157232704537e-02    -2.677358490566038307e-02    -8.016645682370120767e+02    -1.682205358885965543e+06
-1.009433962264150164e-02    -2.677358490566038307e-02    3.083941952366874830e+03    -1.684529181516237324e+06
-8.748427672955971790e-03    -2.677358490566038307e-02    5.510270259607114895e+03    -1.691120778220632346e+06
-7.402515723270441939e-03    -2.677358490566038307e-02    5.510270259607114895e+03    -1.691120778220632346e+06
-6.056603773584898209e-03    -2.677358490566038307e-02    6.186699535883540193e+03    -1.696906161545215873e+06
-4.710691823899368358e-03    -2.677358490566038307e-02    5.175931518683172726e+03    -1.701581750829180470e+06
-3.364779874213838506e-03    -2.677358490566038307e-02    5.175931518683172726e+03    -1.701581750829180470e+06
-2.018867924528294777e-03    -2.677358490566038307e-02    2.814931078005253312e+03    -1.704709944212596864e+06
-6.729559748427649257e-04    -2.677358490566038307e-02    9.889306067660713779e+02    -1.704732733506382443e+06
6.729559748427788035e-04    -2.677358490566038307e-02    -3.761666085193753588e+02    -1.705699409306605347e+06
2.018867924528308655e-03    -2.677358490566038307e-02    -3.324533469533306288e+03    -1.704089342340591131e+06
3.364779874213838506e-03    -2.677358490566038307e-02    -3.324533469533306288e+03    -1.704089342340591131e+06
4.710691823899382236e-03    -2.677358490566038307e-02    -6.059854189369313644e+03    -1.700302377540218877e+06
6.056603773584912087e-03    -2.677358490566038307e-02    -7.001236398803746852e+03    -1.697627112167282030e+06
7.402515723270441939e-03    -2.677358490566038307e-02    -5.930511724020648217e+03    -1.692114326327011688e+06
8.748427672955985668e-03    -2.677358490566038307e-02    -3.163334810385318178e+03    -1.689582464036937803e+06
1.009433962264151552e-02    -2.677358490566038307e-02    -3.684366292860006524e+03    -1.685654404273379827e+06
1.144025157232704537e-02    -2.677358490566038307e-02    2.237703062339185180e+02    -1.678561649987548823e+06
1.278616352201258910e-02    -2.677358490566038307e-02    2.237703062339185180e+02    -1.678561649987548823e+06
1.413207547169811895e-02    -2.677358490566038307e-02    6.061553037735218822e+03    -1.671028001362873474e+06
1.547798742138364880e-02    -2.677358490566038307e-02    1.377622089500089169e+04    -1.663080928099381970e+06
