x  y   Ex  Ey
2.893710691823898895e-02    -2.839622641509434442e-02    1.321021712132341054e+04    -1.703924922602500767e+06
3.028301886792454656e-02    -2.839622641509434442e-02    1.742524573843884355e+04    -1.702849291595613351e+06
3.162893081761007641e-02    -2.839622641509434442e-02    2.589251981750730192e+04    -1.707662818711914122e+06
-3.162893081761006253e-02    -2.677358490566038307e-02    -1.916687136997823472e+04    -1.709573308279592544e+06
-3.028301886792451880e-02    -2.677358490566038307e-02    -1.916687136997823472e+04    -1.709573308279592544e+06
-2.893710691823898895e-02    -2.677358490566038307e-02    -1.266613323552823022e+04    -1.709243326621886343e+06
-2.759119496855345910e-02    -2.677358490566038307e-02    -1.012357350725998367e+04    -1.708036001490579220e+06
-2.624528301886791537e-02    -2.677358490566038307e-02    -8.289799315230555294e+03    -1.709530142132846871e+06
-2.489937106918238552e-02    -2.677358490566038307e-02    -5.881236159727374798e+03    -1.707243913289208664e+06
-2.355345911949685567e-02    -2.677358490566038307e-02    -3.630464268513340357e+03    -1.708561493402527645e+06
-2.220754716981131194e-02    -2.677358490566038307e-02    -2.455222411096191536e+03    -1.708632957847454585e+06
-2.086163522012578209e-02    -2.677358490566038307e-02    -2.077489915146291878e+03    -1.709565069852823624e+06
-1.951572327044025223e-02    -2.677358490566038307e-02    -1.230026903057823802e+03    -1.709684774092134321e+06
-1.816981132075470851e-02    -2.677358490566038307e-02    -4.059454976680669347e+02    -1.710555416678369744e+06
-1.682389937106917865e-02    -2.677358490566038307e-02    7.544145728184339816e+01    -1.710197867832038784e+06
-1.547798742138364880e-02    -2.677358490566038307e-02    5.336521536921063671e+02    -1.711057499628704740e+06
-1.413207547169810507e-02    -2.677358490566038307e-02    9.089442636144145808e+02    -1.711348016628890997e+06
-1.278616352201257522e-02    -2.677358490566038307e-02    1.081922838069274121e+03    -1.712038510791190201e+06
-1.144025157232704537e-02    -2.677358490566038307e-02    1.081922838069274121e+03    -1.712038510791190201e+06
-1.009433962264150164e-02    -2.677358490566038307e-02    1.416899222780461969e+03    -1.712670000467550242e+06
-8.748427672955971790e-03    -2.677358490566038307e-02    1.503233669539589755e+03    -1.713003978810221888e+06
-7.402515723270441939e-03    -2.677358490566038307e-02    1.250799091278438254e+03    -1.713205529325980460e+06
-6.056603773584898209e-03    -2.677358490566038307e-02    1.250441288985941355e+03    -1.713514941089998698e+06
-4.710691823899368358e-03    -2.677358490566038307e-02    8.889736903072271161e+02    -1.713889630366758211e+06
-3.364779874213838506e-03    -2.677358490566038307e-02    8.889736903072271161e+02    -1.713889630366758211e+06
-2.018867924528294777e-03    -2.677358490566038307e-02    4.918006090924189380e+02    -1.714379978053315543e+06
-6.729559748427649257e-04    -2.677358490566038307e-02    1.883417058275614124e+02    -1.714540710607132874e+06
6.729559748427788035e-04    -2.677358490566038307e-02    -5.587936639079381962e+01    -1.714325450046575628e+06
2.018867924528308655e-03    -2.677358490566038307e-02    -3.505304839571861066e+02    -1.714343282342150575e+06
3.364779874213838506e-03    -2.677358490566038307e-02    -7.106150709625752597e+02    -1.713997521818831563e+06
4.710691823899382236e-03    -2.677358490566038307e-02    -1.228765770890200429e+03    -1.713962102754542371e+06
6.056603773584912087e-03    -2.677358490566038307e-02    -1.168608465257373609e+03    -1.713643501334054396e+06
7.402515723270441939e-03    -2.677358490566038307e-02    -1.355478396834095292e+03    -1.713385387294803746e+06
8.748427672955985668e-03    -2.677358490566038307e-02    -1.289006167694450141e+03    -1.712824856814834056e+06
1.009433962264151552e-02    -2.677358490566038307e-02    -1.289006167694450141e+03    -1.712824856814834056e+06
1.144025157232704537e-02    -2.677358490566038307e-02    -1.362035296737822819e+03    -1.712112852980436059e+06
1.278616352201258910e-02    -2.677358490566038307e-02    -1.328230728783114955e+03    -1.711697072516774992e+06
1.413207547169811895e-02    -2.677358490566038307e-02    -9.120849529943794778e+02    -1.711559832738431171e+06
1.547798742138364880e-02    -2.677358490566038307e-02    -2.803966668349444831e+02    -1.711093822751300642e+06
1.682389937106919253e-02    -2.677358490566038307e-02    6.870952399016317713e+00    -1.710643609152344288e+06
1.816981132075472238e-02    -2.677358490566038307e-02    5.737280538104980678e+02    -1.710744015670885099e+06
1.951572327044025223e-02    -2.677358490566038307e-02    8.359491349506888582e+02    -1.709575750962078804e+06
2.086163522012578209e-02    -2.677358490566038307e-02    2.357718142555604118e+03    -1.709261398517530411e+06
2.220754716981131194e-02    -2.677358490566038307e-02    3.306004100941887828e+03    -1.708629503998404602e+06
2.355345911949686954e-02    -2.677358490566038307e-02    4.352876245298360118e+03    -1.709338770735743456e+06
2.489937106918239940e-02    -2.677358490566038307e-02    5.749891101960984997e+03    -1.708847809850041987e+06
2.624528301886792925e-02    -2.677358490566038307e-02    9.608765086321180206e+03    -1.707760953702355968e+06
2.759119496855345910e-02    -2.677358490566038307e-02    9.608765086321180206e+03    -1.707760953702355968e+06
2.893710691823898895e-02    -2.677358490566038307e-02    1.409891728729486022e+04    -1.710001151452764869e+06
3.028301886792454656e-02    -2.677358490566038307e-02    1.777626188136335259e+04    -1.710587209959610598e+06
3.162893081761007641e-02    -2.677358490566038307e-02    1.868989999649720266e+04    -1.714676491274377331e+06
-3.162893081761006253e-02    -2.515094339622642172e-02    -2.085334126963948438e+04    -1.717295916938024340e+06
-3.028301886792451880e-02    -2.515094339622642172e-02    -1.452666217527705339e+04    -1.714375657014367171e+06
